customer_id,orders_last_3_months,avg_order_value,discount_usage,days_since_last_order,customer_tenure,membership_tier,complaints_filed,email_open_rate,churn,predicted_churn_probability
CUST026645,5,27.03,3.0,71,60,Gold,0,0.925,0,0.1954262961028399
CUST026646,10,29.97,3.0,28,26,Silver,0,0.967,0,0.021713287025449873
CUST026647,6,19.44,5.0,36,1,Bronze,0,0.965,0,0.26758780011807715
CUST026648,9,30.84,0.0,29,27,Gold,2,0.883,0,0.14252029333950936
CUST026649,5,36.26,5.0,11,59,Silver,0,0.851,0,0.04959544269683281
CUST026650,7,20.83,4.0,50,28,Bronze,0,0.894,0,0.26042574191263645
CUST026651,10,32.11,7.0,8,18,Bronze,0,0.888,0,0.10764218946674298
CUST026652,6,19.61,5.0,57,6,Bronze,1,0.822,1,0.7689100068695212
CUST026653,4,26.58,1.0,9,67,Platinum,1,,0,0.04835933704525935
CUST026654,7,27.91,5.0,80,1,Bronze,2,0.483,1,0.8138159521591479
CUST026655,7,28.52,1.0,51,65,Gold,0,0.686,0,0.03850968714022695
CUST026656,8,35.25,4.0,42,38,Silver,1,0.931,0,0.07795633957749426
CUST026657,6,27.55,2.0,23,41,Gold,0,0.822,0,0.02151253912542637
CUST026658,10,31.61,1.0,4,23,Platinum,0,0.987,0,0.00972325889652458
CUST026659,11,48.2,3.0,11,68,Platinum,1,1.0,0,0.06785173390212956
CUST026660,5,40.67,3.0,48,26,Gold,1,0.599,0,0.1946457486529869
CUST026661,4,20.11,5.0,14,29,Bronze,1,0.665,0,0.35264801414212305
CUST026662,3,29.59,6.0,74,28,Bronze,0,0.668,1,0.923599817750244
CUST026663,3,28.52,6.0,48,28,Bronze,1,0.686,1,0.8463855619943617
CUST026664,4,29.26,5.0,9,34,Silver,0,0.782,0,0.11747232377253893
CUST026665,2,11.02,6.0,41,1,Bronze,0,0.761,1,0.8313621996542131
CUST026666,3,28.07,5.0,66,15,Bronze,0,0.711,0,0.8878897127493939
CUST026667,8,30.01,5.0,41,23,Bronze,0,0.55,1,0.5004042713713194
CUST026668,9,29.93,4.0,56,54,Gold,0,1.0,0,0.037637143455035035
CUST026669,2,23.84,5.0,68,18,Bronze,0,0.883,1,0.8547292245438296
CUST026670,7,39.38,5.0,30,42,Bronze,1,0.875,0,0.13011038173033693
CUST026671,8,42.71,2.0,59,3,Silver,0,0.991,0,0.15603153700172692
CUST026672,5,32.87,4.0,41,61,Silver,0,0.744,0,0.13755275997069616
CUST026673,10,27.81,5.0,48,20,Gold,0,0.817,0,0.11106818199574256
CUST026674,7,34.45,4.0,35,23,Silver,0,0.471,0,0.10027444309728546
CUST026675,11,12.07,3.0,28,29,Gold,2,0.56,0,0.07526087538507423
CUST026676,10,19.31,6.0,18,26,Bronze,1,0.986,0,0.0788340458066301
CUST026677,4,8.0,6.0,16,16,Bronze,0,0.72,0,0.5303819564457942
CUST026678,5,26.26,4.0,15,14,Silver,0,0.504,0,0.14328431330667105
CUST026679,7,21.9,5.0,75,5,Bronze,1,1.0,1,0.768539656856378
CUST026680,9,36.1,4.0,0,53,Gold,0,0.874,0,0.02422072629776771
CUST026681,6,29.34,0.0,69,25,Gold,0,0.933,0,0.07093261351541826
CUST026682,7,20.55,5.0,51,47,Bronze,0,0.974,0,0.2967952015066084
CUST026683,2,23.49,4.0,67,59,Gold,0,0.657,1,0.4211581810839416
CUST026684,6,25.7,6.0,76,36,Bronze,0,0.878,0,0.7027179348587205
CUST026685,4,29.05,3.0,15,5,Bronze,1,0.661,0,0.2327660107491632
CUST026686,7,27.14,8.0,22,14,Bronze,0,0.81,0,0.23653636170217615
CUST026687,5,25.81,4.0,25,47,Silver,1,0.954,0,0.08963759334237029
CUST026688,10,44.48,0.0,29,32,Platinum,1,0.703,0,0.026575148428930672
CUST026689,7,24.39,6.0,28,27,Bronze,0,0.773,1,0.33138664163421805
CUST026690,6,36.59,5.0,7,46,Silver,0,0.638,0,0.03211156017072685
CUST026691,1,29.42,4.0,72,47,Bronze,0,0.327,1,0.8939814194910931
CUST026692,5,8.0,7.0,33,7,Bronze,0,0.908,1,0.5600557444765902
CUST026693,4,14.55,,44,3,Silver,0,0.713,0,0.4784303152305833
CUST026694,8,30.41,1.0,55,15,Gold,0,,0,0.07663443567464176
CUST026695,3,28.6,6.0,3,38,Silver,0,,0,0.1711045654234347
CUST026696,5,32.97,3.0,65,41,Gold,1,0.65,1,0.3105952474816282
CUST026697,3,33.12,7.0,60,14,Bronze,0,0.867,1,0.9019140097404141
CUST026698,8,17.98,5.0,32,7,Silver,1,0.561,0,0.12505978265297746
CUST026699,7,22.28,6.0,80,1,Bronze,1,0.911,1,0.7854653357555725
CUST026700,6,27.86,2.0,70,61,Gold,1,0.462,1,0.48178455804626025
CUST026701,5,20.42,3.0,77,42,Bronze,0,0.839,0,0.49230030092125227
CUST026702,5,20.46,6.0,34,54,Bronze,0,0.645,0,0.4769061024432316
CUST026703,5,42.79,2.0,57,36,Gold,0,0.727,0,0.06647867020429662
CUST026704,11,13.49,6.0,71,1,Bronze,1,0.555,1,0.4618834121404751
CUST026705,6,36.96,3.0,12,56,Silver,1,0.763,0,0.033371808925240026
CUST026706,12,31.47,2.0,64,28,Platinum,1,0.951,0,0.018446853923371566
CUST026707,4,33.69,4.0,50,41,Silver,1,0.769,0,0.588770826091138
CUST026708,9,17.62,5.0,65,50,Silver,0,0.834,0,0.15528776443092238
CUST026709,4,42.89,2.0,40,35,Platinum,0,0.474,0,0.07908299929083785
CUST026710,6,27.87,5.0,6,37,Silver,0,0.82,0,0.05255808047868706
CUST026711,7,29.99,6.0,38,39,Bronze,1,0.729,0,0.3228811749945503
CUST026712,7,42.78,2.0,60,57,Gold,0,0.77,0,0.05475118738340828
CUST026713,4,22.08,6.0,73,15,Silver,0,0.533,0,0.8529221814293148
CUST026714,7,39.25,3.0,42,47,Gold,0,0.995,0,0.034796016393357915
CUST026715,3,16.83,5.0,76,19,Silver,1,0.829,1,0.7672809469033238
CUST026716,6,24.36,6.0,30,39,Bronze,1,0.671,0,0.2647491305535706
CUST026717,7,34.92,,46,8,Gold,1,0.897,0,0.13777762418491946
CUST026718,7,22.94,5.0,40,53,Bronze,0,0.898,0,0.17219176824405474
CUST026719,5,29.09,4.0,40,57,Gold,0,0.735,0,0.03730069757597758
CUST026720,7,39.94,2.0,59,53,Gold,1,0.807,0,0.11728474944769687
CUST026721,7,49.62,1.0,12,67,Platinum,0,0.841,0,0.03402674889899785
CUST026722,6,8.0,5.0,13,28,Bronze,1,0.61,1,0.2652743035910352
CUST026723,3,32.93,6.0,51,46,Bronze,0,0.69,0,0.8022337271253726
CUST026724,9,17.38,,62,43,Bronze,0,1.0,1,0.13431869264752766
CUST026725,5,19.61,7.0,37,47,Bronze,1,0.752,0,0.49346340652289095
CUST026726,5,40.91,6.0,70,39,Bronze,0,0.788,0,0.7516851803319101
CUST026727,3,25.69,2.0,46,57,Silver,1,0.738,1,0.221968541444897
CUST026728,6,37.16,6.0,18,53,Bronze,0,0.724,0,0.08134535388646753
CUST026729,6,27.88,1.0,42,18,Platinum,0,0.872,0,0.04528402005223828
CUST026730,8,11.0,7.0,80,16,Bronze,0,0.774,1,0.7306343559547246
CUST026731,5,31.34,6.0,76,30,Bronze,1,0.61,1,0.913714820925648
CUST026732,8,33.57,4.0,67,55,Silver,0,0.966,0,0.1559113734372761
CUST026733,5,28.62,2.0,72,35,Bronze,0,0.892,1,0.5687102078511354
CUST026734,6,23.12,5.0,11,34,Silver,0,1.0,0,0.0436985453283323
CUST026735,5,25.78,4.0,70,39,Silver,1,0.735,1,0.6013256469617321
CUST026736,5,23.97,6.0,47,24,Silver,0,0.93,0,0.4993835562383125
CUST026737,3,30.79,4.0,34,51,Silver,1,0.509,1,0.420561103268928
CUST026738,4,45.51,0.0,0,42,Gold,1,0.771,0,0.027173717099665654
CUST026739,5,29.75,4.0,38,13,Platinum,0,0.734,0,0.1923680544750338
CUST026740,2,35.68,4.0,32,40,Bronze,1,0.592,1,0.6841663243794751
CUST026741,2,29.33,5.0,39,54,Silver,1,0.678,1,0.49337777708691194
CUST026742,7,41.67,1.0,9,32,Gold,0,0.921,0,0.014191726841644355
CUST026743,5,16.08,5.0,13,45,Bronze,0,0.438,0,0.1912876809836737
CUST026744,8,22.77,3.0,66,19,Silver,0,0.872,0,0.3172144358822553
CUST026745,6,23.31,8.0,55,34,Silver,0,0.766,0,0.5771634372908431
CUST026746,5,33.21,6.0,50,2,Bronze,0,0.776,0,0.7566704029112845
CUST026747,7,18.64,4.0,18,56,Bronze,0,0.539,0,0.13501489799227498
CUST026748,6,23.21,3.0,12,17,Gold,0,0.786,0,0.02049408928473689
CUST026749,6,17.77,3.0,58,35,Bronze,0,0.987,0,0.30852210376530403
CUST026750,8,31.94,5.0,25,10,Bronze,0,0.812,0,0.08228738358639294
CUST026751,6,37.07,4.0,31,59,Gold,1,0.515,0,0.037753520772936436
CUST026752,5,36.23,2.0,70,48,Gold,0,0.804,0,0.17339315814562337
CUST026753,3,12.89,2.0,34,36,Silver,0,0.913,0,0.16607445580359492
CUST026754,4,31.18,6.0,63,14,Bronze,0,0.827,1,0.8649920514979178
CUST026755,3,31.17,6.0,17,26,Bronze,0,0.523,1,0.5430774585569933
CUST026756,11,27.35,2.0,23,35,Gold,0,0.952,0,0.013329123106111465
CUST026757,4,14.61,4.0,45,38,Bronze,0,,0,0.4188504367765493
CUST026758,11,28.57,0.0,4,55,Gold,0,0.968,0,0.03144397586345779
CUST026759,6,33.1,2.0,25,37,Gold,1,0.904,0,0.015548518616457122
CUST026760,5,28.51,7.0,28,40,Bronze,0,0.679,1,0.5500441205435099
CUST026761,6,29.84,4.0,14,6,Silver,0,0.901,0,0.05950269741514576
CUST026762,6,32.15,2.0,0,37,Gold,0,0.458,0,0.010764060007957436
CUST026763,10,42.47,0.0,30,26,Gold,1,1.0,0,0.029907387868402892
CUST026764,6,30.48,7.0,35,6,Silver,0,0.689,0,0.3361419701778444
CUST026765,6,11.73,4.0,78,37,Bronze,0,0.981,0,0.3708141448752178
CUST026766,7,35.32,4.0,25,56,Silver,0,0.689,0,0.03405501546384557
CUST026767,6,41.89,5.0,51,22,Silver,2,0.768,0,0.38247410338428245
CUST026768,10,31.48,3.0,49,30,Silver,0,0.821,0,0.05710028411606632
CUST026769,3,22.63,7.0,50,56,Bronze,1,0.779,1,0.797534175982524
CUST026770,9,21.5,1.0,18,38,Gold,1,0.995,0,0.015090678150552206
CUST026771,7,23.14,3.0,67,61,Silver,0,0.806,1,0.29451979106540965
CUST026772,4,34.04,5.0,21,20,Bronze,1,,1,0.3910699318719202
CUST026773,5,15.88,6.0,22,54,Bronze,0,0.998,1,0.27010836182253173
CUST026774,5,36.01,5.0,36,31,Bronze,0,0.792,0,0.31424159085205927
CUST026775,4,26.58,5.0,22,26,Silver,0,0.913,0,0.15775916887772262
CUST026776,4,13.86,3.0,33,49,Bronze,0,0.839,0,0.20793850479461118
CUST026777,8,24.86,4.0,30,10,Silver,0,0.85,0,0.046099179718331766
CUST026778,3,19.0,5.0,62,1,Bronze,0,0.631,1,0.8929426876904165
CUST026779,5,29.94,6.0,25,23,Bronze,0,0.664,0,0.4817917313678373
CUST026780,3,16.48,4.0,67,19,Bronze,0,0.786,0,0.7795427340031152
CUST026781,8,30.66,9.0,8,37,Bronze,1,1.0,1,0.3253789642763133
CUST026782,5,44.82,5.0,42,7,Bronze,0,0.755,0,0.3164062845162365
CUST026783,8,28.97,5.0,53,53,Bronze,2,0.977,0,0.2734904746608649
CUST026784,4,40.18,5.0,2,15,Silver,0,0.99,0,0.1291397130924637
CUST026785,3,28.55,4.0,69,31,Silver,0,0.731,0,0.7832589353034616
CUST026786,7,22.89,,21,46,Silver,0,0.319,0,0.06184958232857337
CUST026787,7,25.91,4.0,69,29,Bronze,0,0.694,0,0.3711767147954962
CUST026788,1,11.23,5.0,37,38,Bronze,0,0.857,0,0.4505662598276845
CUST026789,7,18.52,6.0,43,52,Bronze,0,1.0,0,0.20299029948240502
CUST026790,6,27.62,7.0,47,57,Silver,1,0.867,0,0.24986874758368957
CUST026791,6,32.84,5.0,44,28,Silver,0,,1,0.2673521467085519
CUST026792,10,28.94,1.0,53,44,Gold,0,1.0,0,0.013397099819368328
CUST026793,5,26.95,4.0,48,32,Silver,0,0.607,0,0.385918958543984
CUST026794,4,35.2,6.0,22,17,Bronze,1,0.503,0,0.6116932775561938
CUST026795,2,30.17,6.0,49,25,Bronze,1,0.94,0,0.6293776422666156
CUST026796,9,27.74,0.0,19,12,Platinum,0,0.642,0,0.01870165447905379
CUST026797,6,28.53,5.0,33,36,Bronze,0,0.726,0,0.13322182943904437
CUST026798,4,18.7,5.0,34,20,Bronze,0,0.419,1,0.718478876483782
CUST026799,6,20.91,6.0,28,2,Bronze,0,0.732,0,0.31144102686365377
CUST026800,6,28.48,1.0,38,35,Platinum,0,0.843,0,0.025140603462227056
CUST026801,5,28.35,3.0,36,44,Gold,0,0.91,0,0.07218614037468679
CUST026802,15,10.64,5.0,40,9,Bronze,0,0.774,0,0.15878675889134097
CUST026803,5,28.12,,76,26,Bronze,0,0.794,1,0.6614321212724402
CUST026804,2,38.21,3.0,33,57,Gold,1,0.824,0,0.10992514921499325
CUST026805,6,21.16,6.0,31,15,Bronze,0,0.591,0,0.3533312691820038
CUST026806,5,19.31,5.0,11,44,Bronze,0,0.757,0,0.14189051713311515
CUST026807,5,24.71,5.0,38,20,Silver,0,0.735,0,0.24070791834513353
CUST026808,1,14.63,4.0,8,48,Bronze,1,0.304,1,0.40126791444412035
CUST026809,9,12.34,6.0,51,44,Bronze,0,0.889,0,0.3654091367294448
CUST026810,5,19.92,6.0,11,3,Silver,1,0.978,1,0.5001697218780806
CUST026811,6,18.61,6.0,28,57,Silver,0,0.63,0,0.11441856662902854
CUST026812,6,27.16,6.0,16,55,Silver,0,0.891,0,0.056342214525515785
CUST026813,3,29.18,4.0,19,49,Bronze,0,0.916,0,0.14257682777104128
CUST026814,1,23.45,5.0,10,1,Bronze,1,0.56,1,0.6072491599718377
CUST026815,5,22.66,4.0,19,42,Gold,0,0.579,0,0.035726490474247564
CUST026816,4,22.38,9.0,37,27,Bronze,0,0.631,1,0.7218566702899908
CUST026817,6,25.71,7.0,80,1,Bronze,0,0.574,0,0.8085679224222491
CUST026818,4,21.89,5.0,44,43,Bronze,1,0.891,0,0.4222034880407669
CUST026819,1,24.5,,40,20,Bronze,1,0.53,0,0.667089120105717
CUST026820,6,23.76,4.0,42,10,Silver,0,0.771,0,0.20779514113493328
CUST026821,6,26.81,4.0,17,49,Bronze,0,0.578,0,0.09618594201344187
CUST026822,8,36.69,3.0,42,50,Silver,0,0.64,0,0.039798608984588826
CUST026823,6,35.58,7.0,64,56,Bronze,1,0.801,1,0.7339926194811859
CUST026824,8,30.07,2.0,62,38,Gold,0,0.884,0,0.07125516554034779
CUST026825,7,16.77,7.0,14,9,Silver,1,0.785,0,0.15502594573566716
CUST026826,2,38.26,6.0,13,1,Bronze,0,0.89,0,0.4301899635051247
CUST026827,10,35.41,0.0,58,12,Gold,0,0.778,0,0.034785438445462113
CUST026828,8,25.34,3.0,49,44,Gold,0,0.355,0,0.18283942331970102
CUST026829,5,18.02,5.0,42,9,Bronze,1,0.706,1,0.6838817758582297
CUST026830,6,28.93,5.0,41,46,Silver,0,0.752,0,0.23078733809235524
CUST026831,6,21.22,3.0,50,61,Silver,1,0.64,0,0.13660343983256676
CUST026832,5,29.55,4.0,25,14,Silver,0,0.497,0,0.13035577813096075
CUST026833,4,21.85,3.0,19,48,Bronze,0,0.648,0,0.12622585552270787
CUST026834,8,22.81,5.0,25,32,Bronze,0,1.0,0,0.04609741317380192
CUST026835,7,20.01,7.0,62,49,Bronze,0,1.0,0,0.43025003262528383
CUST026836,7,32.38,8.0,25,15,Bronze,1,0.824,1,0.31135900573001773
CUST026837,3,19.12,4.0,64,52,Bronze,1,0.796,0,0.6725159466261811
CUST026838,5,28.75,0.0,61,46,Gold,0,0.419,0,0.16081814515917073
CUST026839,11,14.96,6.0,33,38,Bronze,0,0.606,0,0.3070345248967407
CUST026840,10,24.14,5.0,78,5,Bronze,0,0.852,0,0.4428815280084921
CUST026841,1,8.0,7.0,64,31,Bronze,0,0.554,1,0.9509755269444506
CUST026842,4,24.99,6.0,9,13,Bronze,1,0.783,0,0.5902063400576397
CUST026843,7,51.82,4.0,27,26,Gold,0,0.808,0,0.017649158709602264
CUST026844,4,37.92,4.0,64,12,Gold,0,0.885,1,0.7502369119744058
CUST026845,3,17.81,3.0,59,46,Bronze,1,0.872,1,0.7558883778668928
CUST026846,5,16.86,6.0,13,11,Bronze,0,0.336,0,0.37775564074642104
CUST026847,7,28.62,9.0,53,43,Bronze,1,0.63,1,0.7525085540868892
CUST026848,6,21.85,0.0,69,38,Platinum,0,0.867,0,0.022036665784300254
CUST026849,5,44.02,7.0,13,44,Bronze,1,0.536,0,0.348400724513475
CUST026850,8,30.68,5.0,47,2,Bronze,0,0.65,0,0.3248413234626998
CUST026851,5,14.51,7.0,24,1,Bronze,0,0.861,1,0.4639767348561257
CUST026852,6,12.57,4.0,60,8,Bronze,0,0.831,0,0.6068536919240696
CUST026853,4,33.33,3.0,24,50,Bronze,0,0.889,0,0.08277981314080518
CUST026854,5,45.72,4.0,7,11,Gold,0,0.365,0,0.022224584752716114
CUST026855,8,21.25,7.0,76,38,Bronze,1,0.75,0,0.6548631115564555
CUST026856,3,25.88,7.0,51,2,Bronze,0,0.699,1,0.9141279779035515
CUST026857,5,32.79,4.0,76,51,Bronze,2,0.604,0,0.5870218894199899
CUST026858,5,8.0,7.0,20,37,Bronze,0,0.87,1,0.36108244089306624
CUST026859,9,24.53,4.0,22,42,Platinum,1,0.954,0,0.017136367935559567
CUST026860,5,24.28,4.0,64,33,Silver,1,0.644,0,0.5987608307739947
CUST026861,9,32.67,4.0,63,35,Gold,1,0.772,0,0.050101436384213806
CUST026862,5,29.86,3.0,12,44,Gold,1,0.672,0,0.02495449645827516
CUST026863,9,43.12,5.0,75,28,Silver,0,0.638,0,0.3423584222255739
CUST026864,7,20.77,3.0,44,5,Silver,0,0.846,1,0.19444964069217915
CUST026865,2,17.34,4.0,37,21,Silver,0,0.753,0,0.5842497128644497
CUST026866,6,35.18,3.0,50,59,Silver,0,0.804,0,0.13989668576884418
CUST026867,6,30.92,5.0,12,36,Silver,0,0.675,0,0.050269534994754415
CUST026868,6,35.51,4.0,24,17,Silver,0,0.817,0,0.0662220304517137
CUST026869,3,17.66,5.0,23,28,Bronze,1,0.731,0,0.46885107442105245
CUST026870,4,30.05,6.0,49,26,Silver,0,0.871,1,0.7971148151830514
CUST026871,5,29.7,5.0,30,44,Bronze,2,0.368,1,0.5803615805412586
CUST026872,7,39.05,5.0,67,24,Silver,0,0.756,0,0.43075180693693116
CUST026873,10,26.56,3.0,50,41,Silver,1,0.988,0,0.07447539475213108
CUST026874,6,13.44,7.0,49,30,Silver,0,0.601,0,0.581475164709445
CUST026875,11,27.19,5.0,14,60,Silver,0,0.749,0,0.02497675490084988
CUST026876,10,34.77,2.0,65,7,Gold,1,0.589,0,0.1219824430497137
CUST026877,13,39.33,3.0,61,19,Gold,0,1.0,0,0.011211310055886698
CUST026878,8,16.97,5.0,37,45,Bronze,0,0.986,0,0.13515576515967867
CUST026879,1,16.62,6.0,32,36,Bronze,1,0.807,1,0.6797327764645225
CUST026880,10,31.26,7.0,36,31,Bronze,2,0.777,0,0.29992328054488204
CUST026881,5,26.37,2.0,27,43,Bronze,1,0.58,0,0.20735451078701025
CUST026882,4,29.95,7.0,39,1,Bronze,0,0.912,0,0.5011731321432333
CUST026883,7,33.04,1.0,34,20,Gold,0,1.0,0,0.035466870332362746
CUST026884,6,18.51,3.0,2,30,Gold,0,0.785,0,0.017492294114044883
CUST026885,3,33.35,6.0,27,54,Bronze,0,0.647,0,0.4085387136991569
CUST026886,12,22.87,2.0,33,62,Gold,0,1.0,0,0.02775733593056996
CUST026887,6,20.82,5.0,16,23,Bronze,2,0.837,1,0.28762967631073133
CUST026888,6,19.45,2.0,36,8,Gold,0,0.945,0,0.06436324739479025
CUST026889,5,23.44,4.0,45,40,Silver,0,0.925,0,0.3288616197065345
CUST026890,10,25.4,4.0,39,33,Silver,1,0.973,0,0.07695049427277252
CUST026891,6,29.05,4.0,73,42,Bronze,1,0.587,0,0.6059849547520175
CUST026892,3,8.0,5.0,56,29,Bronze,0,0.897,0,0.728618246240929
CUST026893,4,19.62,5.0,68,2,Bronze,0,0.811,0,0.8481418461177054
CUST026894,3,27.03,3.0,2,39,Silver,0,0.965,0,0.09050995639589195
CUST026895,10,35.39,1.0,69,12,Gold,0,1.0,0,0.018776105440019935
CUST026896,4,23.18,7.0,40,29,Silver,1,0.815,1,0.6369380768511369
CUST026897,3,33.15,2.0,43,21,Gold,0,0.913,0,0.1423357521636687
CUST026898,7,11.48,5.0,41,8,Bronze,0,0.865,0,0.35270688640862274
CUST026899,9,36.03,4.0,37,39,Gold,0,0.834,0,0.024944571886434234
CUST026900,6,40.71,3.0,30,57,Gold,0,0.749,0,0.013065125839088657
CUST026901,4,25.73,5.0,56,8,Bronze,1,0.527,0,0.8834295580642231
CUST026902,6,38.82,6.0,27,29,Silver,0,0.856,0,0.11632030954980978
CUST026903,7,39.84,5.0,14,29,Bronze,0,0.871,0,0.04598803453127896
CUST026904,3,41.85,5.0,23,4,Bronze,0,0.626,1,0.5061120872879278
CUST026905,4,28.16,7.0,33,30,Bronze,0,0.621,1,0.6843774289828481
CUST026906,4,29.4,2.0,45,50,Silver,0,0.852,0,0.21975586796024926
CUST026907,8,45.03,2.0,44,24,Gold,0,0.678,0,0.06526053814972997
CUST026908,2,30.12,7.0,65,31,Bronze,0,0.569,1,0.9441759031290128
CUST026909,4,48.52,2.0,62,37,Gold,0,0.787,0,0.08131505509957455
CUST026910,7,24.33,4.0,41,58,Gold,1,0.682,0,0.06289639859413101
CUST026911,6,36.69,5.0,14,7,Silver,1,0.721,0,0.12108569189813634
CUST026912,11,45.16,1.0,7,66,Platinum,0,0.699,0,0.0345598547633966
CUST026913,8,32.77,4.0,4,9,Gold,0,0.646,0,0.02821770915360434
CUST026914,5,22.65,6.0,76,29,Bronze,1,0.693,1,0.9119609841980786
CUST026915,8,31.27,2.0,9,53,Platinum,1,0.953,0,0.014080689575433436
CUST026916,4,29.32,4.0,17,55,Bronze,1,0.771,0,0.18013168369731244
CUST026917,6,26.3,4.0,50,50,Bronze,0,0.857,1,0.4030443247195211
CUST026918,7,15.78,6.0,34,6,Bronze,1,0.761,0,0.430949581916186
CUST026919,9,13.16,6.0,73,18,Silver,1,0.643,0,0.6181627476264785
CUST026920,9,31.24,1.0,4,60,Platinum,0,0.944,0,0.022845084833077425
CUST026921,9,21.56,4.0,72,15,Bronze,2,0.561,0,0.35321660783257647
CUST026922,7,33.41,5.0,59,54,Silver,1,0.978,0,0.15794611074595297
CUST026923,4,20.61,6.0,45,2,Bronze,0,0.866,1,0.7537892320720487
CUST026924,7,42.64,1.0,58,49,Gold,1,,0,0.08814527816311767
CUST026925,6,16.11,5.0,78,16,Bronze,0,,1,0.7956282074640326
CUST026926,8,28.31,2.0,65,48,Silver,1,0.782,0,0.16322095787885932
CUST026927,7,39.24,3.0,74,54,Silver,2,0.936,0,0.2981344573481036
CUST026928,0,13.42,4.0,29,10,Bronze,0,0.663,1,0.67233301286871
CUST026929,5,44.46,5.0,33,57,Gold,0,0.705,0,0.08741692310875926
CUST026930,8,40.09,1.0,25,67,Platinum,1,0.668,1,0.2088461362080936
CUST026931,5,41.99,4.0,67,14,Silver,0,0.677,1,0.5987598259755779
CUST026932,10,34.63,3.0,70,50,Silver,0,0.902,0,0.08429700423639279
CUST026933,7,39.05,1.0,38,14,Gold,1,0.628,0,0.07224672142371144
CUST026934,4,27.18,6.0,9,19,Bronze,0,0.653,0,0.4805723567931077
CUST026935,5,11.4,5.0,40,38,Bronze,0,0.757,0,0.3838353275479222
CUST026936,4,13.31,7.0,60,28,Silver,2,0.773,1,0.8730761786505686
CUST026937,6,19.2,8.0,27,49,Silver,0,0.785,0,0.1621561338467011
CUST026938,5,20.65,4.0,17,7,Silver,0,0.602,0,0.14941447582732573
CUST026939,2,25.53,3.0,53,30,Silver,0,0.675,0,0.569640899813039
CUST026940,8,20.59,3.0,7,10,Silver,1,0.597,0,0.06682723976979468
CUST026941,7,34.9,5.0,77,21,Bronze,0,0.746,1,0.7053501726407397
CUST026942,2,19.62,5.0,63,42,Bronze,0,0.745,1,0.8895997749440581
CUST026943,3,19.5,7.0,54,21,Bronze,1,0.841,1,0.8930103443967208
CUST026944,2,29.4,4.0,79,18,Bronze,0,0.595,1,0.8658913623372789
CUST026945,8,31.48,3.0,45,30,Gold,0,0.842,0,0.08708983632627741
CUST026946,8,39.09,0.0,51,13,Gold,0,0.938,0,0.07323708720239941
CUST026947,8,32.11,7.0,72,42,Bronze,1,0.925,0,0.5909305918152498
CUST026948,1,23.08,6.0,6,29,Silver,0,0.56,0,0.23709412416821374
CUST026949,7,40.76,8.0,78,2,Bronze,1,0.966,0,0.6096926590150138
CUST026950,3,28.86,2.0,37,38,Silver,0,0.888,0,0.16098740061481204
CUST026951,4,35.08,5.0,33,53,Gold,0,0.822,0,0.16770560190126643
CUST026952,10,21.48,8.0,14,55,Bronze,0,1.0,0,0.09080364239201982
CUST026953,5,35.24,0.0,8,35,Gold,0,0.725,0,0.043389893710278314
CUST026954,5,11.86,6.0,8,55,Bronze,1,0.647,0,0.1681447180261016
CUST026955,4,34.12,5.0,46,24,Bronze,1,0.726,0,0.6414466884209886
CUST026956,1,20.12,4.0,35,58,Silver,0,0.698,0,0.3011478475595436
CUST026957,4,31.95,2.0,48,59,Gold,1,0.444,0,0.17851278621158734
CUST026958,6,21.08,3.0,61,37,Silver,0,0.642,0,0.23210808337295027
CUST026959,11,43.75,3.0,71,15,Gold,0,0.909,0,0.07194874877293701
CUST026960,6,27.11,1.0,71,51,Gold,0,0.606,1,0.2911265395075571
CUST026961,11,28.34,6.0,45,15,Silver,0,1.0,0,0.2147884558281974
CUST026962,11,23.77,4.0,22,24,Bronze,0,0.858,0,0.032937498214576526
CUST026963,3,30.8,4.0,64,19,Bronze,0,0.932,0,0.6382933197125816
CUST026964,6,22.89,5.0,28,54,Silver,0,0.745,0,0.06719208065526495
CUST026965,6,32.77,4.0,7,5,Silver,1,0.987,0,0.06315242234994466
CUST026966,9,22.07,9.0,15,18,Bronze,0,1.0,0,0.11577724626028384
CUST026967,8,29.71,4.0,71,17,Bronze,0,0.889,0,0.34801462733797317
CUST026968,1,19.98,4.0,51,19,Bronze,1,0.7,0,0.8077453445498735
CUST026969,7,24.45,7.0,32,8,Bronze,0,0.728,0,0.4225556988739206
CUST026970,7,27.0,3.0,51,31,Silver,1,0.437,1,0.5401908870655012
CUST026971,12,35.49,3.0,68,57,Gold,0,0.916,0,0.026932558458938504
CUST026972,6,23.95,1.0,0,12,Gold,2,0.89,0,0.14898770496000063
CUST026973,9,38.74,3.0,12,14,Platinum,0,1.0,0,0.008209536103236938
CUST026974,1,11.48,5.0,17,47,Silver,0,0.558,1,0.4574160753141801
CUST026975,10,15.23,4.0,67,38,Bronze,0,0.91,0,0.1640322360772178
CUST026976,8,25.17,3.0,9,24,Silver,0,0.892,0,0.017313227250634007
CUST026977,8,25.51,0.0,20,55,Gold,0,0.379,0,0.05741624928798414
CUST026978,5,31.65,6.0,74,14,Silver,0,0.731,0,0.7307405873323347
CUST026979,11,46.97,5.0,3,18,Silver,0,,0,0.02386330425991108
CUST026980,4,32.09,5.0,35,5,Silver,1,0.602,1,0.4982577590879656
